barcode,platform,replicate,bc,leiden_labels_res20,cluster,n_genes,n_counts,percent_mito,umap_1,umap_2,donor_barcode,cluster_label,cell_type,junctions
Parse-2-02_33_49__sParse,Parse,2,02_33_49__sParse,3,Glutamatergic neuron,6762,28287,0.307561777494962,12.403675,5.5510173,02_33_49__sParse-2,Glu 1,Glutamatergic,7459
Parse-2-02_33_52__sParse,Parse,2,02_33_52__sParse,1,Mural,2356,4973,2.23205308666801,4.348268,8.841506,02_33_52__sParse-2,Mural 1,Mural,1124
Parse-2-02_33_91__sParse,Parse,2,02_33_91__sParse,10,Glutamatergic neuron-5,1487,2598,1.42417244033872,19.35887,15.481309,02_33_91__sParse-2,Glu 5,Glutamatergic,662
Parse-2-02_34_02__sParse,Parse,2,02_34_02__sParse,13,Mural-4,4053,11378,0.82615573914572,18.064835,5.4296775,02_34_02__sParse-2,Mural 4,Mural,3188
Parse-2-02_34_26__sParse,Parse,2,02_34_26__sParse,3,Glutamatergic neuron,1660,3283,4.32531221443801,10.902275,5.1013575,02_34_26__sParse-2,Glu 1,Glutamatergic,613
Parse-2-02_34_44__sParse,Parse,2,02_34_44__sParse,6,GABAergic VIP interneuron,986,1518,2.89855072463768,-0.6755509,15.813852,02_34_44__sParse-2,VIP 1,GABAergic,232
Parse-2-02_34_46__sParse,Parse,2,02_34_46__sParse,6,GABAergic VIP interneuron,991,1520,1.31578947368421,-0.97425103,17.632816,02_34_46__sParse-2,VIP 1,GABAergic,262
Parse-2-02_34_56__sParse,Parse,2,02_34_56__sParse,2,Mural-2,5232,15277,0.490934083916999,-2.1985092,5.59125,02_34_56__sParse-2,Mural 2,Mural,3726
Parse-2-02_34_61__sParse,Parse,2,02_34_61__sParse,1,Mural,6138,20131,1.01336247578362,6.665046,8.763112,02_34_61__sParse-2,Mural 1,Mural,5519
Parse-2-02_34_77__sParse,Parse,2,02_34_77__sParse,6,GABAergic VIP interneuron,1909,3835,1.98174706649283,-2.1758194,16.081491,02_34_77__sParse-2,VIP 1,GABAergic,884
Parse-2-02_35_06__sParse,Parse,2,02_35_06__sParse,14,14,4352,10207,0.048985990006858,1.0984287,-7.9404664,02_35_06__sParse-2,14,14,3023
Parse-2-02_35_11__sParse,Parse,2,02_35_11__sParse,3,Glutamatergic neuron,5258,20182,0.193241502328808,11.87962,5.5379267,02_35_11__sParse-2,Glu 1,Glutamatergic,4496
Parse-2-02_35_18__sParse,Parse,2,02_35_18__sParse,17,Glutamatergic neuron-6,1688,3263,3.67759730309531,-3.4510913,11.180125,02_35_18__sParse-2,Glu 6,Glutamatergic,942
Parse-2-02_35_26__sParse,Parse,2,02_35_26__sParse,8,OPC,6568,28492,1.31966867892742,3.6749039,19.620005,02_35_26__sParse-2,OPC 1,OPC,9912
Parse-2-02_35_53__sParse,Parse,2,02_35_53__sParse,16,GABAergic SST interneuron,1355,2057,0.437530384054448,-7.6443725,9.544128,02_35_53__sParse-2,SST 1,GABAergic,935
Parse-2-02_35_66__sParse,Parse,2,02_35_66__sParse,3,Glutamatergic neuron,3923,9245,0.0973499188750676,12.180933,6.9804044,02_35_66__sParse-2,Glu 1,Glutamatergic,2658
Parse-2-02_36_11__sParse,Parse,2,02_36_11__sParse,1,Mural,1443,2423,0.825423029302518,4.140686,8.677928,02_36_11__sParse-2,Mural 1,Mural,530
Parse-2-02_37_46__sParse,Parse,2,02_37_46__sParse,15,Mural-5,4613,11424,0.647759103641457,2.8881125,12.311208,02_37_46__sParse-2,Mural 5,Mural,3418
Parse-2-02_37_55__sParse,Parse,2,02_37_55__sParse,1,Mural,1392,2462,2.92445166531275,3.7373595,10.160232,02_37_55__sParse-2,Mural 1,Mural,471
Parse-2-02_37_68__sParse,Parse,2,02_37_68__sParse,12,12,4935,14763,1.00250626566416,4.417875,12.409804,02_37_68__sParse-2,12,12,3781
Parse-2-02_37_82__sParse,Parse,2,02_37_82__sParse,8,OPC,2949,7519,2.47373320920335,3.4913945,20.509918,02_37_82__sParse-2,OPC 1,OPC,1380
Parse-2-02_37_90__sParse,Parse,2,02_37_90__sParse,11,GABAergic PVALB interneuron,4095,11742,0.962357349684892,-9.158812,5.7839565,02_37_90__sParse-2,PVALB 1,GABAergic,3063
Parse-2-02_38_28__sParse,Parse,2,02_38_28__sParse,7,Glutamatergic neuron-3,5101,13902,0.208603078693713,-1.616541,-3.0210502,02_38_28__sParse-2,Glu 3,Glutamatergic,5505
Parse-2-02_38_31__sParse,Parse,2,02_38_31__sParse,2,Mural-2,3068,8312,2.04523580365736,0.64738256,5.2263565,02_38_31__sParse-2,Mural 2,Mural,1775
Parse-2-02_38_94__sParse,Parse,2,02_38_94__sParse,10,Glutamatergic neuron-5,1757,3421,3.06927798889214,8.226054,5.0796247,02_38_94__sParse-2,Glu 5,Glutamatergic,867
Parse-2-02_39_12__sParse,Parse,2,02_39_12__sParse,1,Mural,1880,3003,0.233100233100233,4.1296,9.370161,02_39_12__sParse-2,Mural 1,Mural,510
Parse-2-02_39_38__sParse,Parse,2,02_39_38__sParse,4,Glutamatergic neuron-2,2032,4142,1.03814582327378,11.039214,9.153101,02_39_38__sParse-2,Glu 2,Glutamatergic,1503
Parse-2-02_39_56__sParse,Parse,2,02_39_56__sParse,2,Mural-2,1808,3339,0.748727163821504,-0.27180076,6.040696,02_39_56__sParse-2,Mural 2,Mural,775
Parse-2-02_39_71__sParse,Parse,2,02_39_71__sParse,3,Glutamatergic neuron,5794,21966,0.418829099517436,12.449413,6.480946,02_39_71__sParse-2,Glu 1,Glutamatergic,5329
Parse-2-02_39_74__sParse,Parse,2,02_39_74__sParse,1,Mural,2855,6533,2.00520434716057,5.1259065,8.149366,02_39_74__sParse-2,Mural 1,Mural,1337
Parse-2-02_40_39__sParse,Parse,2,02_40_39__sParse,1,Mural,6037,19980,0.0900900900900901,6.2294164,8.12794,02_40_39__sParse-2,Mural 1,Mural,5403
Parse-2-02_40_49__sParse,Parse,2,02_40_49__sParse,14,14,2768,5405,1.59111933395005,1.0440363,-8.140556,02_40_49__sParse-2,14,14,1179
Parse-2-02_40_69__sParse,Parse,2,02_40_69__sParse,10,Glutamatergic neuron-5,5796,25632,2.44616104868914,7.308903,4.3991914,02_40_69__sParse-2,Glu 5,Glutamatergic,5910
Parse-2-02_40_77__sParse,Parse,2,02_40_77__sParse,13,Mural-4,1893,3423,0.262927256792287,18.29455,3.5645213,02_40_77__sParse-2,Mural 4,Mural,1301
Parse-2-02_40_84__sParse,Parse,2,02_40_84__sParse,5,Mural-3,4036,11734,4.39747741605591,3.0729814,4.7292337,02_40_84__sParse-2,Mural 3,Mural,2241
Parse-2-02_41_32__sParse,Parse,2,02_41_32__sParse,1,Mural,6535,22146,0.320599656822903,6.3205543,9.28887,02_41_32__sParse-2,Mural 1,Mural,6209
Parse-2-02_41_53__sParse,Parse,2,02_41_53__sParse,12,12,4344,11030,0.326382592928377,6.75244,12.333763,02_41_53__sParse-2,12,12,2551
Parse-2-02_41_59__sParse,Parse,2,02_41_59__sParse,10,Glutamatergic neuron-5,4411,13282,1.91989158259298,8.130941,4.879001,02_41_59__sParse-2,Glu 5,Glutamatergic,2907
Parse-2-02_41_82__sParse,Parse,2,02_41_82__sParse,12,12,4547,12084,0.256537570340947,5.3230567,13.480129,02_41_82__sParse-2,12,12,2766
Parse-2-02_41_93__sParse,Parse,2,02_41_93__sParse,1,Mural,2287,3771,0.344736144258817,4.118384,10.533516,02_41_93__sParse-2,Mural 1,Mural,816
Parse-2-02_42_21__sParse,Parse,2,02_42_21__sParse,11,GABAergic PVALB interneuron,1080,1953,3.37941628264209,-8.620609,6.366661,02_42_21__sParse-2,PVALB 1,GABAergic,440
Parse-2-02_42_73__sParse,Parse,2,02_42_73__sParse,8,OPC,4074,10453,1.95159284415957,1.6995612,19.742195,02_42_73__sParse-2,OPC 1,OPC,3078
Parse-2-02_42_87__sParse,Parse,2,02_42_87__sParse,2,Mural-2,6809,24224,0.301354029062087,-0.8272778,3.8953571,02_42_87__sParse-2,Mural 2,Mural,7137
Parse-2-02_43_10__sParse,Parse,2,02_43_10__sParse,8,OPC,6968,34554,0.199687445737107,3.4571624,19.262594,02_43_10__sParse-2,OPC 1,OPC,6945
Parse-2-02_43_12__sParse,Parse,2,02_43_12__sParse,2,Mural-2,6576,23466,0.161936418648257,-0.9118748,4.595506,02_43_12__sParse-2,Mural 2,Mural,6108
Parse-2-02_43_18__sParse,Parse,2,02_43_18__sParse,8,OPC,2729,6296,2.20775095298602,2.474393,19.866676,02_43_18__sParse-2,OPC 1,OPC,1527
Parse-2-02_43_22__sParse,Parse,2,02_43_22__sParse,4,Glutamatergic neuron-2,7889,34757,0.713525333026441,11.331145,8.105459,02_43_22__sParse-2,Glu 2,Glutamatergic,12591
Parse-2-02_43_39__sParse,Parse,2,02_43_39__sParse,1,Mural,3430,6958,0.388042540960046,4.920345,9.828535,02_43_39__sParse-2,Mural 1,Mural,2302
Parse-2-02_43_46__sParse,Parse,2,02_43_46__sParse,14,14,3331,9103,1.37317367900692,0.6890832,-8.255062,02_43_46__sParse-2,14,14,2053
Parse-2-02_43_51__sParse,Parse,2,02_43_51__sParse,7,Glutamatergic neuron-3,2951,5961,0.11742996141587,-1.9959893,-2.9593804,02_43_51__sParse-2,Glu 3,Glutamatergic,1659
Parse-2-02_43_67__sParse,Parse,2,02_43_67__sParse,2,Mural-2,2521,5749,4.19203339711254,0.45838776,5.1742463,02_43_67__sParse-2,Mural 2,Mural,1081
Parse-2-02_43_83__sParse,Parse,2,02_43_83__sParse,14,14,6314,21923,0.241755234228892,0.39495093,-8.650893,02_43_83__sParse-2,14,14,5801
Parse-2-02_44_28__sParse,Parse,2,02_44_28__sParse,3,Glutamatergic neuron,6277,23953,0.956038909531165,11.041402,5.02999,02_44_28__sParse-2,Glu 1,Glutamatergic,7398
Parse-2-02_44_32__sParse,Parse,2,02_44_32__sParse,11,GABAergic PVALB interneuron,1653,2935,1.43100511073254,-8.451188,6.938201,02_44_32__sParse-2,PVALB 1,GABAergic,789
Parse-2-02_44_47__sParse,Parse,2,02_44_47__sParse,7,Glutamatergic neuron-3,2062,4278,2.05703599812997,0.661757,-3.3682423,02_44_47__sParse-2,Glu 3,Glutamatergic,908
Parse-2-02_45_13__sParse,Parse,2,02_45_13__sParse,7,Glutamatergic neuron-3,1540,2572,1.32192846034215,0.35785407,-3.1734886,02_45_13__sParse-2,Glu 3,Glutamatergic,608
Parse-2-02_45_18__sParse,Parse,2,02_45_18__sParse,5,Mural-3,2639,5015,1.67497507477567,2.2704966,4.994986,02_45_18__sParse-2,Mural 3,Mural,1399
Parse-2-02_45_67__sParse,Parse,2,02_45_67__sParse,6,GABAergic VIP interneuron,1539,2395,0.292275574112735,-2.9553344,18.897297,02_45_67__sParse-2,VIP 1,GABAergic,688
Parse-2-02_45_69__sParse,Parse,2,02_45_69__sParse,20,Microglia,1924,3512,4.24259681093394,21.584656,3.3438034,02_45_69__sParse-2,Microglia 1,Microglia,1009
Parse-2-02_45_83__sParse,Parse,2,02_45_83__sParse,5,Mural-3,7170,29676,0.21229276182774,2.438484,4.169946,02_45_83__sParse-2,Mural 3,Mural,7294
Parse-2-02_45_88__sParse,Parse,2,02_45_88__sParse,11,GABAergic PVALB interneuron,1401,2637,0.948047023132347,-8.412868,6.166503,02_45_88__sParse-2,PVALB 1,GABAergic,524
Parse-2-02_46_24__sParse,Parse,2,02_46_24__sParse,1,Mural,6946,25730,0.202098717450447,6.3116903,10.181754,02_46_24__sParse-2,Mural 1,Mural,7313
Parse-2-02_46_27__sParse,Parse,2,02_46_27__sParse,1,Mural,5943,19615,2.70201376497578,6.4564133,9.1183815,02_46_27__sParse-2,Mural 1,Mural,5314
Parse-2-02_47_11__sParse,Parse,2,02_47_11__sParse,10,Glutamatergic neuron-5,1715,2674,0.149588631264024,8.2191305,6.305368,02_47_11__sParse-2,Glu 5,Glutamatergic,871
Parse-2-02_47_38__sParse,Parse,2,02_47_38__sParse,5,Mural-3,2173,3763,0.983258038798831,1.0780599,5.408842,02_47_38__sParse-2,Mural 3,Mural,868
Parse-2-02_47_95__sParse,Parse,2,02_47_95__sParse,2,Mural-2,4246,10201,0.176453288893246,-1.0289575,5.233425,02_47_95__sParse-2,Mural 2,Mural,3462
Parse-2-02_47_96__sParse,Parse,2,02_47_96__sParse,14,14,1522,2404,0.124792013311148,1.880502,-8.219477,02_47_96__sParse-2,14,14,774
Parse-2-02_48_09__sParse,Parse,2,02_48_09__sParse,13,Mural-4,3119,7406,0.31055900621118,18.270111,6.3302765,02_48_09__sParse-2,Mural 4,Mural,1679
Parse-2-02_48_26__sParse,Parse,2,02_48_26__sParse,7,Glutamatergic neuron-3,4445,11536,0.450762829403606,-2.3446229,-3.0733027,02_48_26__sParse-2,Glu 3,Glutamatergic,3392
Parse-2-02_48_89__sParse,Parse,2,02_48_89__sParse,13,Mural-4,3020,7253,0.661795119260995,14.291177,-3.599233,02_48_89__sParse-2,Mural 4,Mural,1456
Parse-2-02_49_07__sParse,Parse,2,02_49_07__sParse,19,Endothelial,4572,12464,1.31578947368421,10.779574,-3.479308,02_49_07__sParse-2,Endo 1,Endothelial,3044
Parse-2-02_49_09__sParse,Parse,2,02_49_09__sParse,3,Glutamatergic neuron,4501,12016,0.391145139813582,9.356511,5.108319,02_49_09__sParse-2,Glu 1,Glutamatergic,3221
Parse-2-02_49_25__sParse,Parse,2,02_49_25__sParse,10,Glutamatergic neuron-5,3506,7739,3.35960718439075,8.3397875,4.922454,02_49_25__sParse-2,Glu 5,Glutamatergic,1874
Parse-2-02_49_38__sParse,Parse,2,02_49_38__sParse,11,GABAergic PVALB interneuron,2861,6608,0.559927360774818,-9.105309,5.780414,02_49_38__sParse-2,PVALB 1,GABAergic,1671
Parse-2-02_49_39__sParse,Parse,2,02_49_39__sParse,9,Glutamatergic neuron-4,7563,30001,0.773307556414786,9.212507,12.368797,02_49_39__sParse-2,Glu 4,Glutamatergic,8053
Parse-2-02_49_65__sParse,Parse,2,02_49_65__sParse,11,GABAergic PVALB interneuron,1142,2034,7.32546705998033,-7.9879985,6.532045,02_49_65__sParse-2,PVALB 1,GABAergic,411
Parse-2-02_49_76__sParse,Parse,2,02_49_76__sParse,2,Mural-2,5079,13900,0.0863309352517986,-0.43617517,4.964509,02_49_76__sParse-2,Mural 2,Mural,4143
Parse-2-02_49_88__sParse,Parse,2,02_49_88__sParse,19,Endothelial,2760,6501,1.87663436394401,12.793591,-1.8844723,02_49_88__sParse-2,Endo 1,Endothelial,2199
Parse-2-02_50_07__sParse,Parse,2,02_50_07__sParse,11,GABAergic PVALB interneuron,3339,7234,0.649709704174731,-8.845029,6.3761625,02_50_07__sParse-2,PVALB 1,GABAergic,1697
Parse-2-02_50_12__sParse,Parse,2,02_50_12__sParse,6,GABAergic VIP interneuron,1274,2133,3.7037037037037,-2.1193228,16.77976,02_50_12__sParse-2,VIP 1,GABAergic,619
Parse-2-02_50_29__sParse,Parse,2,02_50_29__sParse,10,Glutamatergic neuron-5,1404,2356,2.03735144312394,19.302437,15.443779,02_50_29__sParse-2,Glu 5,Glutamatergic,366
Parse-2-02_50_52__sParse,Parse,2,02_50_52__sParse,1,Mural,6071,18893,0.407558354946276,6.225249,9.66608,02_50_52__sParse-2,Mural 1,Mural,4930
Parse-2-02_50_58__sParse,Parse,2,02_50_58__sParse,3,Glutamatergic neuron,1136,1543,0.388852883992223,10.170976,5.2153053,02_50_58__sParse-2,Glu 1,Glutamatergic,587
Parse-2-02_50_60__sParse,Parse,2,02_50_60__sParse,7,Glutamatergic neuron-3,4651,12768,0.0548245614035088,-1.8004215,-3.183143,02_50_60__sParse-2,Glu 3,Glutamatergic,3928
Parse-2-02_50_82__sParse,Parse,2,02_50_82__sParse,1,Mural,4267,10387,2.05064022335612,6.0565577,8.911938,02_50_82__sParse-2,Mural 1,Mural,3271
Parse-2-02_50_90__sParse,Parse,2,02_50_90__sParse,5,Mural-3,3327,7143,0.237995240095198,2.3333845,5.5257583,02_50_90__sParse-2,Mural 3,Mural,1949
Parse-2-02_51_18__sParse,Parse,2,02_51_18__sParse,1,Mural,4900,15195,0.789733464955577,5.9627314,9.634135,02_51_18__sParse-2,Mural 1,Mural,3381
Parse-2-02_51_49__sParse,Parse,2,02_51_49__sParse,17,Glutamatergic neuron-6,3645,7867,0.292360493199441,-3.4378557,11.047168,02_51_49__sParse-2,Glu 6,Glutamatergic,2683
Parse-2-02_51_52__sParse,Parse,2,02_51_52__sParse,3,Glutamatergic neuron,7429,30838,0.152409365069071,12.007681,6.84808,02_51_52__sParse-2,Glu 1,Glutamatergic,7660
Parse-2-02_51_62__sParse,Parse,2,02_51_62__sParse,14,14,5270,14706,0.319597443220454,0.5075693,-8.23815,02_51_62__sParse-2,14,14,5236
Parse-2-02_51_75__sParse,Parse,2,02_51_75__sParse,7,Glutamatergic neuron-3,2280,3877,0.515862780500387,-0.14697729,-2.8488388,02_51_75__sParse-2,Glu 3,Glutamatergic,918
Parse-2-02_51_80__sParse,Parse,2,02_51_80__sParse,6,GABAergic VIP interneuron,1820,3472,0.259216589861751,-2.7708278,19.296331,02_51_80__sParse-2,VIP 1,GABAergic,665
Parse-2-02_51_84__sParse,Parse,2,02_51_84__sParse,15,Mural-5,4596,10606,0.29228738449934,3.5709286,12.319206,02_51_84__sParse-2,Mural 5,Mural,3642
Parse-2-02_51_85__sParse,Parse,2,02_51_85__sParse,5,Mural-3,2547,4763,0.881797186647071,2.958216,6.0698905,02_51_85__sParse-2,Mural 3,Mural,1082
Parse-2-02_52_03__sParse,Parse,2,02_52_03__sParse,10,Glutamatergic neuron-5,5501,16983,0.665371253606548,7.7665896,4.8612,02_52_03__sParse-2,Glu 5,Glutamatergic,5860
Parse-2-02_52_05__sParse,Parse,2,02_52_05__sParse,2,Mural-2,5346,15384,0.110504420176807,0.93162227,4.4758964,02_52_05__sParse-2,Mural 2,Mural,4504
Parse-2-02_52_28__sParse,Parse,2,02_52_28__sParse,6,GABAergic VIP interneuron,2743,6362,0.817353033637221,-2.946782,17.292164,02_52_28__sParse-2,VIP 1,GABAergic,1618
Parse-2-02_52_39__sParse,Parse,2,02_52_39__sParse,10,Glutamatergic neuron-5,6634,23484,0.336399250553568,7.468222,4.4347963,02_52_39__sParse-2,Glu 5,Glutamatergic,6054
Parse-2-02_52_44__sParse,Parse,2,02_52_44__sParse,12,12,5538,15790,0.164661177960735,5.903975,11.548279,02_52_44__sParse-2,12,12,4341
Parse-2-02_52_67__sParse,Parse,2,02_52_67__sParse,14,14,3744,8555,0.666277030976037,1.4823587,-8.430398,02_52_67__sParse-2,14,14,3051
Parse-2-02_52_96__sParse,Parse,2,02_52_96__sParse,4,Glutamatergic neuron-2,4997,13839,0.484139027386372,11.0034685,8.8694725,02_52_96__sParse-2,Glu 2,Glutamatergic,6720
Parse-2-02_53_16__sParse,Parse,2,02_53_16__sParse,14,14,4291,11146,0.68185896285663,1.080752,-8.403132,02_53_16__sParse-2,14,14,3564
Parse-2-02_53_19__sParse,Parse,2,02_53_19__sParse,1,Mural,5820,17550,0.478632478632479,5.8447366,9.347365,02_53_19__sParse-2,Mural 1,Mural,4877
Parse-2-02_53_25__sParse,Parse,2,02_53_25__sParse,1,Mural,2567,4783,0.627221409157433,5.6357174,10.121858,02_53_25__sParse-2,Mural 1,Mural,1074
Parse-2-02_53_29__sParse,Parse,2,02_53_29__sParse,7,Glutamatergic neuron-3,4413,11314,0.44193035177656,-0.11069948,-3.3986688,02_53_29__sParse-2,Glu 3,Glutamatergic,2761
Parse-2-02_53_41__sParse,Parse,2,02_53_41__sParse,7,Glutamatergic neuron-3,4224,11073,0.523796622414883,-1.7604535,-3.2532356,02_53_41__sParse-2,Glu 3,Glutamatergic,3162
Parse-2-02_53_43__sParse,Parse,2,02_53_43__sParse,11,GABAergic PVALB interneuron,1968,4071,2.77573077867846,-8.699964,6.1854434,02_53_43__sParse-2,PVALB 1,GABAergic,1188
Parse-2-02_53_55__sParse,Parse,2,02_53_55__sParse,1,Mural,4124,9204,0.358539765319426,4.8418026,9.747922,02_53_55__sParse-2,Mural 1,Mural,2717
Parse-2-02_53_58__sParse,Parse,2,02_53_58__sParse,11,GABAergic PVALB interneuron,2325,4932,2.65612327656123,-9.312961,7.1493416,02_53_58__sParse-2,PVALB 1,GABAergic,1006
Parse-2-02_53_74__sParse,Parse,2,02_53_74__sParse,7,Glutamatergic neuron-3,6118,20469,0.0781669842200401,0.5994028,-3.5549645,02_53_74__sParse-2,Glu 3,Glutamatergic,6381
Parse-2-02_53_78__sParse,Parse,2,02_53_78__sParse,14,14,2647,4944,0.283171521035599,1.7397361,-8.444858,02_53_78__sParse-2,14,14,1511
Parse-2-02_53_84__sParse,Parse,2,02_53_84__sParse,1,Mural,4715,11117,0.395790231177476,5.555331,8.56879,02_53_84__sParse-2,Mural 1,Mural,3716
Parse-2-02_54_13__sParse,Parse,2,02_54_13__sParse,3,Glutamatergic neuron,4775,11881,0.159919198720646,12.666653,6.189284,02_54_13__sParse-2,Glu 1,Glutamatergic,4074
Parse-2-02_54_26__sParse,Parse,2,02_54_26__sParse,12,12,2852,6386,1.29971813341685,4.749279,13.073892,02_54_26__sParse-2,12,12,1473
Parse-2-02_54_34__sParse,Parse,2,02_54_34__sParse,9,Glutamatergic neuron-4,4151,9782,2.05479452054795,8.451615,11.276092,02_54_34__sParse-2,Glu 4,Glutamatergic,2325
Parse-2-02_54_68__sParse,Parse,2,02_54_68__sParse,6,GABAergic VIP interneuron,1120,1578,1.33079847908745,-1.3901737,16.997896,02_54_68__sParse-2,VIP 1,GABAergic,449
Parse-2-02_55_13__sParse,Parse,2,02_55_13__sParse,8,OPC,1377,2012,0.198807157057654,1.6153047,20.935925,02_55_13__sParse-2,OPC 1,OPC,1161
Parse-2-02_55_18__sParse,Parse,2,02_55_18__sParse,5,Mural-3,1925,3141,0.573065902578797,2.2972684,6.2749624,02_55_18__sParse-2,Mural 3,Mural,708
Parse-2-02_55_36__sParse,Parse,2,02_55_36__sParse,16,GABAergic SST interneuron,1382,2161,0.925497454881999,-7.747965,9.667486,02_55_36__sParse-2,SST 1,GABAergic,697
Parse-2-02_55_37__sParse,Parse,2,02_55_37__sParse,4,Glutamatergic neuron-2,4216,10385,0.414058738565238,10.327957,9.193525,02_55_37__sParse-2,Glu 2,Glutamatergic,3378
Parse-2-02_55_44__sParse,Parse,2,02_55_44__sParse,5,Mural-3,3990,10832,2.33567208271787,2.6277378,4.729936,02_55_44__sParse-2,Mural 3,Mural,2642
Parse-2-02_55_50__sParse,Parse,2,02_55_50__sParse,2,Mural-2,4705,12143,0.535287820143292,-1.8102081,7.046329,02_55_50__sParse-2,Mural 2,Mural,3267
Parse-2-02_55_77__sParse,Parse,2,02_55_77__sParse,1,Mural,3141,6420,0.404984423676012,5.010039,9.660158,02_55_77__sParse-2,Mural 1,Mural,2227
Parse-2-02_56_53__sParse,Parse,2,02_56_53__sParse,9,Glutamatergic neuron-4,6012,18619,0.107417154519577,8.43397,11.718103,02_56_53__sParse-2,Glu 4,Glutamatergic,4626
Parse-2-02_56_56__sParse,Parse,2,02_56_56__sParse,3,Glutamatergic neuron,2322,4047,0.197677291821102,10.819328,5.535942,02_56_56__sParse-2,Glu 1,Glutamatergic,1695
Parse-2-02_56_65__sParse,Parse,2,02_56_65__sParse,6,GABAergic VIP interneuron,3355,8857,0.350005645252343,-1.479239,18.648586,02_56_65__sParse-2,VIP 1,GABAergic,2114
Parse-2-02_56_84__sParse,Parse,2,02_56_84__sParse,1,Mural,6184,19317,1.86882021017756,6.2930827,10.080629,02_56_84__sParse-2,Mural 1,Mural,6008
Parse-2-02_56_85__sParse,Parse,2,02_56_85__sParse,6,GABAergic VIP interneuron,2289,5599,9.51955706376139,-1.0136585,17.652552,02_56_85__sParse-2,VIP 1,GABAergic,1049
Parse-2-02_57_08__sParse,Parse,2,02_57_08__sParse,2,Mural-2,7853,36221,0.430689379089479,-1.9970077,5.123548,02_57_08__sParse-2,Mural 2,Mural,8952
Parse-2-02_57_13__sParse,Parse,2,02_57_13__sParse,6,GABAergic VIP interneuron,1816,3779,3.0166710770045,-1.9658093,15.931599,02_57_13__sParse-2,VIP 1,GABAergic,813
Parse-2-02_57_21__sParse,Parse,2,02_57_21__sParse,2,Mural-2,1188,1681,0.594883997620464,-0.30330268,6.930216,02_57_21__sParse-2,Mural 2,Mural,441
Parse-2-02_57_55__sParse,Parse,2,02_57_55__sParse,17,Glutamatergic neuron-6,4623,11558,0.406644748226337,-3.688949,11.141116,02_57_55__sParse-2,Glu 6,Glutamatergic,4060
Parse-2-02_57_78__sParse,Parse,2,02_57_78__sParse,8,OPC,1032,1734,5.94002306805075,1.8931952,20.888988,02_57_78__sParse-2,OPC 1,OPC,451
Parse-2-02_58_34__sParse,Parse,2,02_58_34__sParse,1,Mural,4758,11845,0.118193330519206,5.570295,8.542845,02_58_34__sParse-2,Mural 1,Mural,3170
Parse-2-02_58_38__sParse,Parse,2,02_58_38__sParse,4,Glutamatergic neuron-2,5381,15379,0.500682749203459,11.031358,8.799082,02_58_38__sParse-2,Glu 2,Glutamatergic,4979
Parse-2-02_58_53__sParse,Parse,2,02_58_53__sParse,2,Mural-2,7346,30622,0.0718437724511789,-1.0051303,4.3309956,02_58_53__sParse-2,Mural 2,Mural,7749
Parse-2-02_58_57__sParse,Parse,2,02_58_57__sParse,6,GABAergic VIP interneuron,1444,2779,4.85786254048219,-1.2438195,17.372654,02_58_57__sParse-2,VIP 1,GABAergic,534
Parse-2-02_58_64__sParse,Parse,2,02_58_64__sParse,12,12,3334,6679,2.50037430753107,4.853415,11.133709,02_58_64__sParse-2,12,12,1705
Parse-2-02_58_87__sParse,Parse,2,02_58_87__sParse,16,GABAergic SST interneuron,4716,13515,0.614132445431003,-8.647475,8.9749775,02_58_87__sParse-2,SST 1,GABAergic,2781
Parse-2-02_59_16__sParse,Parse,2,02_59_16__sParse,13,Mural-4,5535,17483,1.56723674426586,17.668367,5.447254,02_59_16__sParse-2,Mural 4,Mural,4665
Parse-2-02_59_18__sParse,Parse,2,02_59_18__sParse,4,Glutamatergic neuron-2,7839,33674,0.41872067470452,9.917902,7.376377,02_59_18__sParse-2,Glu 2,Glutamatergic,8373
Parse-2-02_59_30__sParse,Parse,2,02_59_30__sParse,13,Mural-4,5319,16006,2.08046982381607,17.818096,5.264752,02_59_30__sParse-2,Mural 4,Mural,4096
Parse-2-02_59_44__sParse,Parse,2,02_59_44__sParse,1,Mural,2953,7192,2.46106785317019,5.8090587,8.2357435,02_59_44__sParse-2,Mural 1,Mural,1412
Parse-2-02_59_86__sParse,Parse,2,02_59_86__sParse,9,Glutamatergic neuron-4,4401,10689,0.187108242118065,9.425447,10.449478,02_59_86__sParse-2,Glu 4,Glutamatergic,2784
Parse-2-02_60_08__sParse,Parse,2,02_60_08__sParse,3,Glutamatergic neuron,6845,30472,0.374113940666842,12.548937,5.7689824,02_60_08__sParse-2,Glu 1,Glutamatergic,8146
